ts,rpm,speed_kph,engine_load_pct,coolant_temp_c,intake_temp_c,maf_gps,throttle_pct,stft_b1_pct,ltft_b1_pct,timing_adv_deg,fuel_press_kpa,o2_b1s1_v,dtc_code,dtc_status,dtc_description
2017-11-02T13:51:53.106Z,1239,16,21.9607849121,,,6.69999980927,,NaN,NaN,,,,,,
2017-11-02T13:51:54.106Z,1239,19,21.9607849121,,,6.69999980927,,NaN,NaN,,,,,,
2017-11-02T13:51:54.706Z,1028,19,21.9607849121,,,10.6599998474,,NaN,NaN,,,,,,
2017-11-02T13:51:55.206Z,1028,22,21.9607849121,,,10.6599998474,,NaN,NaN,,,,,,
2017-11-02T13:51:55.706Z,1028,22,81.1764755249,,,10.6599998474,,NaN,NaN,,,,,,
2017-11-02T13:51:56.206Z,1028,26,81.1764755249,,,10.6599998474,,NaN,NaN,,,,,,
2017-11-02T13:51:56.806Z,1395,26,81.1764755249,,,16.0799999237,,NaN,NaN,,,,,,
2017-11-02T13:51:57.206Z,1395,29,81.1764755249,,,16.0799999237,,NaN,NaN,,,,,,
2017-11-02T13:51:57.806Z,1395,29,81.1764755249,,,16.0799999237,,NaN,NaN,,,,,,
2017-11-02T13:51:58.306Z,1395,31,81.1764755249,,,16.0799999237,,NaN,NaN,,,,,,
2017-11-02T13:51:58.906Z,1742,31,81.1764755249,,,15.6000003815,,NaN,NaN,,,,,,
2017-11-02T13:52:00.406Z,1742,32,81.1764755249,,,15.6000003815,,NaN,NaN,,,,,,
2017-11-02T13:52:00.906Z,1268,32,63.5294113159,,,11.8000001907,,NaN,NaN,,,,,,
2017-11-02T13:52:01.406Z,1268,33,63.5294113159,,,11.8000001907,,NaN,NaN,,,,,,
2017-11-02T13:52:03.006Z,1883,33,63.5294113159,,,4.63999986649,,NaN,NaN,,,,,,
2017-11-02T13:52:03.506Z,1883,32,63.5294113159,,,4.63999986649,,NaN,NaN,,,,,,
2017-11-02T13:52:04.506Z,1883,31,63.5294113159,,,4.63999986649,,NaN,NaN,,,,,,
2017-11-02T13:52:05.106Z,1544,31,63.5294113159,,,4.48000001907,,NaN,NaN,,,,,,
2017-11-02T13:52:05.506Z,1544,29,63.5294113159,,,4.48000001907,,NaN,NaN,,,,,,
2017-11-02T13:52:06.106Z,1544,29,20.7843132019,,,4.48000001907,,NaN,NaN,,,,,,
2017-11-02T13:52:06.606Z,1544,26,20.7843132019,,,4.48000001907,,NaN,NaN,,,,,,
2017-11-02T13:52:07.206Z,1381,26,20.7843132019,,,4.59999990463,,NaN,NaN,,,,,,
2017-11-02T13:52:07.606Z,1381,20,20.7843132019,,,4.59999990463,,NaN,NaN,,,,,,
2017-11-02T13:52:08.206Z,1381,20,20.7843132019,,,4.59999990463,,NaN,NaN,,,,,,
2017-11-02T13:52:08.706Z,1381,14,20.7843132019,,,4.59999990463,,NaN,NaN,,,,,,
2017-11-02T13:52:09.206Z,1330,14,20.7843132019,,,4.59999990463,,NaN,NaN,,,,,,
2017-11-02T13:52:09.306Z,1330,14,20.7843132019,,,4.51999998093,,NaN,NaN,,,,,,
2017-11-02T13:52:09.706Z,1330,9,20.7843132019,,,4.51999998093,,NaN,NaN,,,,,,
2017-11-02T13:52:11.306Z,1124,9,101.568626404,,,9.53999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:11.806Z,1124,13,101.568626404,,,9.53999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:12.806Z,1124,18,101.568626404,,,9.53999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:13.406Z,1367,18,101.568626404,,,15.7899999619,,NaN,NaN,,,,,,
2017-11-02T13:52:13.906Z,1367,23,101.568626404,,,15.7899999619,,NaN,NaN,,,,,,
2017-11-02T13:52:14.906Z,1367,24,101.568626404,,,15.7899999619,,NaN,NaN,,,,,,
2017-11-02T13:52:16.206Z,1752,24,101.568626404,,,12.8999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:16.406Z,1752,24,79.2156906128,,,12.8999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:17.206Z,1752,27,79.2156906128,,,12.8999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:18.206Z,1661,27,79.2156906128,,,15.6899995804,,NaN,NaN,,,,,,
2017-11-02T13:52:18.306Z,1661,30,79.2156906128,,,15.6899995804,,NaN,NaN,,,,,,
2017-11-02T13:52:18.406Z,1661,30,79.2156906128,,,15.6899995804,,NaN,NaN,,,,,,
2017-11-02T13:52:19.306Z,1661,35,79.2156906128,,,15.6899995804,,NaN,NaN,,,,,,
2017-11-02T13:52:20.206Z,1938,35,79.2156906128,,,14.6400003433,,NaN,NaN,,,,,,
2017-11-02T13:52:21.406Z,1938,37,36.8627471924,,,14.6400003433,,NaN,NaN,,,,,,
2017-11-02T13:52:22.206Z,1466,37,36.8627471924,,,7.78999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:22.406Z,1466,39,36.8627471924,,,7.78999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:23.506Z,1466,39,36.8627471924,,,7.78999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:24.306Z,1642,39,36.8627471924,,,7.78999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:24.506Z,1642,41,36.8627471924,,,7.78999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:25.606Z,1642,43,36.8627471924,,,7.78999996185,,NaN,NaN,,,,,,
2017-11-02T13:52:26.606Z,1781,43,25.882352829,,,6.90999984741,,NaN,NaN,,,,,,
2017-11-02T13:52:26.706Z,1781,44,25.882352829,,,6.90999984741,,NaN,NaN,,,,,,
2017-11-02T13:52:27.706Z,1781,46,25.882352829,,,6.90999984741,,NaN,NaN,,,,,,
2017-11-02T13:52:28.706Z,1434,46,25.882352829,,,6.69999980927,,NaN,NaN,,,,,,
2017-11-02T13:52:28.806Z,1434,48,25.882352829,,,6.69999980927,,NaN,NaN,,,,,,
2017-11-02T13:52:30.906Z,1506,48,25.882352829,,,10.3500003815,,NaN,NaN,,,,,,
2017-11-02T13:52:31.006Z,1506,50,25.882352829,,,10.3500003815,,NaN,NaN,,,,,,
2017-11-02T13:52:32.006Z,1506,50,45.8823547363,,,10.3500003815,,NaN,NaN,,,,,,
2017-11-02T13:52:33.006Z,1534,50,45.8823547363,,,17.4099998474,,NaN,NaN,,,,,,
2017-11-02T13:52:34.106Z,1534,50,45.8823547363,,,17.4099998474,,NaN,NaN,,,,,,
2017-11-02T13:52:35.106Z,1517,50,45.8823547363,,,18.9699993134,,NaN,NaN,,,,,,
2017-11-02T13:52:36.206Z,1517,49,45.8823547363,,,18.9699993134,,NaN,NaN,,,,,,
2017-11-02T13:52:37.206Z,1475,48,80.7843170166,,,18.3299999237,,NaN,NaN,,,,,,
2017-11-02T13:52:38.306Z,1475,47,80.7843170166,,,18.3299999237,,NaN,NaN,,,,,,
2017-11-02T13:52:39.206Z,1414,47,80.7843170166,,,18.3299999237,,NaN,NaN,,,,,,
2017-11-02T13:52:39.306Z,1414,46,80.7843170166,,,11.6599998474,,NaN,NaN,,,,,,
2017-11-02T13:52:40.306Z,1414,44,80.7843170166,,,11.6599998474,,NaN,NaN,,,,,,
2017-11-02T13:52:41.306Z,1300,44,80.7843170166,,,8.36999988556,,NaN,NaN,,,,,,
2017-11-02T13:52:41.406Z,1300,43,80.7843170166,,,8.36999988556,,NaN,NaN,,,,,,
2017-11-02T13:52:42.406Z,1300,41,36.0784301758,,,8.36999988556,,NaN,NaN,,,,,,
2017-11-02T13:52:43.406Z,1221,41,36.0784301758,,,6.15000009537,,NaN,NaN,,,,,,
2017-11-02T13:52:43.506Z,1221,40,36.0784301758,,,6.15000009537,,NaN,NaN,,,,,,
2017-11-02T13:52:44.506Z,1221,40,36.0784301758,,,6.15000009537,,NaN,NaN,,,,,,
